CollEn,particle,centrality,mass,beta,betaErr,temp,tempErr,n-v_prof,nErr,norm,normErr,dETdEta_data,dETdEta_d_err,dETdEtaLeft,dETdEtaLErr,dETdEtaRight,dETdEtaRErr,dETdEtaTotal,dETdEtaTErr,dETdy_d,dETdy_d_err,dETdyLeft,dETdyLErr,dETdyRight,dETdyRErr,dETdyTotal,dETdyTErr,dNdEta_d,dNdEta_d_err,dNdEtaLeft,dNdEtaLErr,dNdEtaRight,dNdEtaRErr,dNdEtaTotal,dNdEtaTErr,dNdy_d,dNdy_d_err,dNdyLeft,dNdyLErr,dNdyRight,dNdyRErr,dNdyTotal,dNdyTErr,Npart,NpartErr
27,pi+,0,0.13957,0.789123,0.0144272,0.0902846,0.00545388,5.70826,0.966149,20266.2,5315.28,13.1395,0.863675,4.99061,0.383226,0.0432327,0.00439609,18.1734,1.2513,13.8565,0.910748,7.09454,0.571858,0.0433241,0.00440471,20.9943,1.48701,27.7899,1.82058,23.0292,1.83656,0.0199903,0.00439609,50.839,3.66153,29.6509,1.94311,23.0292,1.83656,0.0199903,0.00195276,52.7001,3.78162,343,2
27,pi+,1,0.13957,0.791356,0.0137228,0.0902463,0.00529961,6.00725,1.00921,17036.2,4378.57,10.902,0.716585,4.19979,0.322652,0.0357587,0.00367302,15.1375,1.04291,11.5014,0.755943,5.97196,0.481331,0.0358342,0.00368021,17.5091,1.24095,23.1459,1.5165,19.3843,1.54595,0.0165242,0.00367302,42.5468,3.06613,24.7057,1.61921,19.3843,1.54595,0.0165242,0.00162987,44.1065,3.16679,299,6
27,pi+,2,0.13957,0.791936,0.0132031,0.0908753,0.00518168,6.16046,1.03976,12445.5,3105.01,8.20039,0.539006,3.13722,0.236716,0.0277084,0.0028647,11.3653,0.778587,8.65037,0.568551,4.45899,0.352712,0.0277668,0.00287029,13.1371,0.924134,17.395,1.13964,14.4749,1.1332,0.0127918,0.0028647,31.8827,2.27571,18.5651,1.21668,14.4749,1.1332,0.0127918,0.00126907,33.0528,2.35115,234,9
27,pi+,3,0.13957,0.795669,0.0125486,0.0903439,0.00498508,6.48419,1.0678,8746.77,2134.69,5.54087,0.364203,2.17039,0.163537,0.0185552,0.001923,7.72981,0.529664,5.84768,0.384352,3.08696,0.243739,0.0185943,0.00192675,8.95323,0.630018,11.8097,0.773819,10.0196,0.783036,0.00856196,0.001923,21.8379,1.55878,12.6096,0.826494,10.0196,0.783036,0.00856196,0.000851402,22.6378,1.61038,166,11
27,pi+,4,0.13957,0.79607,0.0116111,0.0897114,0.00457246,6.73718,1.07576,6044.98,1369.15,3.65614,0.240265,1.47097,0.103895,0.01155,0.00117405,5.13866,0.345334,3.86062,0.253695,2.0938,0.154875,0.0115743,0.00117634,5.96599,0.409747,7.83624,0.513488,6.79493,0.497512,0.00533322,0.00117405,14.6365,1.01217,8.37071,0.548689,6.79493,0.497512,0.00533322,0.000520509,15.171,1.04672,114,11
27,pi+,5,0.13957,0.794149,0.0114422,0.0905591,0.00453453,7.27136,1.19079,3635.16,818.18,2.25746,0.148317,0.913909,0.0665124,0.0068908,0.000721175,3.17826,0.215551,2.38451,0.156662,1.30031,0.0989847,0.00690532,0.000722582,3.69172,0.256369,4.85736,0.318288,4.22032,0.318117,0.00318047,0.000721175,9.08086,0.637126,5.18982,0.340185,4.22032,0.318117,0.00318047,0.00031936,9.41332,0.658622,75,10
27,pi+,6,0.13957,0.788586,0.0111702,0.0910619,0.00431287,7.68364,1.27826,2122.89,454.542,1.32986,0.0873467,0.544566,0.0385598,0.00368125,0.000387355,1.87811,0.126294,1.40528,0.0923014,0.774667,0.0573088,0.00368902,0.000388113,2.18364,0.149998,2.8754,0.188417,2.51442,0.184241,0.00170102,0.000387355,5.39152,0.373046,3.07301,0.201435,2.51442,0.184241,0.00170102,0.000171789,5.58913,0.385848,47,9
27,pi+,7,0.13957,0.78725,0.0109684,0.0895917,0.00410242,7.97782,1.28546,1283.37,269.611,0.73058,0.0479808,0.313862,0.0221151,0.00176239,0.00018314,1.0462,0.070279,0.772687,0.0507475,0.447182,0.0329187,0.00176613,0.0001835,1.22163,0.0838497,1.59413,0.104483,1.45099,0.105786,0.0008162,0.00018314,3.04593,0.210452,1.70487,0.11178,1.45099,0.105786,0.0008162,8.15485E-05,3.15668,0.217648,27,8
27,pi+,8,0.13957,0.781324,0.0107779,0.089792,0.00386418,8.51371,1.39224,627.098,124.887,0.353464,0.0232268,0.154948,0.0106028,0.000748871,7.87036E-05,0.509161,0.0339083,0.374037,0.0245793,0.220791,0.0157664,0.000750464,7.88593E-05,0.595578,0.0404245,0.776015,0.0508925,0.716401,0.0506787,0.000347351,7.87036E-05,1.49276,0.10165,0.83021,0.0544649,0.716401,0.0506787,0.000347351,3.5126E-05,1.54696,0.105179,14,6
27,ka-,0,0.49368,0.743456,0.0133143,0.089152,0.0056759,5.54112,0.713948,33609.8,15984.6,2.38483,0.144233,0.354845,0.0179685,0.0137097,0.00136344,2.75338,0.163565,3.38419,0.203975,1.17376,0.0620649,0.014072,0.00139674,4.57202,0.267437,3.14657,0.188435,0.672834,0.0341921,0.00622579,0.00136344,3.82563,0.223991,4.66012,0.27897,0.672834,0.0341921,0.00622579,0.000594541,5.33918,0.313756,343,2
27,ka-,1,0.49368,0.756983,0.0125967,0.0869837,0.00555725,5.71025,0.678936,33428.5,16303.3,1.95774,0.11855,0.299772,0.0159451,0.0120188,0.00120245,2.26954,0.135698,2.78472,0.168029,0.993015,0.0552313,0.0123358,0.00123175,3.79007,0.224492,2.58573,0.154996,0.568475,0.0303488,0.00545193,0.00120245,3.15966,0.186547,3.84151,0.230175,0.568475,0.0303488,0.00545193,0.000523692,4.41544,0.261047,299,6
27,ka-,2,0.49368,0.76143,0.0116071,0.0865265,0.00526554,6.07399,0.711857,27068.3,12661.2,1.50063,0.0907783,0.236188,0.0125147,0.00921433,0.000921874,1.74603,0.104215,2.14146,0.12911,0.782966,0.0433566,0.00945703,0.000944305,2.93388,0.173411,1.98928,0.119165,0.447923,0.02382,0.00417699,0.000921874,2.44138,0.143907,2.96465,0.177549,0.447923,0.02382,0.00417699,0.00040115,3.41676,0.20177,234,9
27,ka-,3,0.49368,0.762823,0.010664,0.086334,0.00483558,6.50307,0.750871,19063.8,8242.93,1.02006,0.0616916,0.165465,0.00847676,0.00604057,0.000594584,1.19156,0.070763,1.46045,0.0880401,0.548863,0.0293462,0.00619964,0.00060906,2.01552,0.117995,1.35848,0.0813802,0.313817,0.0161333,0.00273791,0.000594584,1.67504,0.0981081,2.03001,0.121586,0.313817,0.0161333,0.00273791,0.000258809,2.34656,0.137978,166,11
27,ka-,4,0.49368,0.760252,0.0103536,0.0864806,0.00467355,6.79136,0.800908,11993.2,5004.24,0.641667,0.0387946,0.106031,0.00534831,0.00357085,0.00035311,0.751269,0.044496,0.921132,0.0555196,0.351794,0.0185062,0.00366498,0.000361721,1.27659,0.0743875,0.857871,0.0513935,0.2011,0.0101787,0.00161942,0.00035311,1.06059,0.0619253,1.28458,0.0769501,0.2011,0.0101787,0.00161942,0.00015384,1.4873,0.0872826,114,11
27,ka-,5,0.49368,0.770118,0.00986867,0.0822947,0.00418602,7.32717,0.86452,11147.7,4556.05,0.389968,0.0235867,0.070672,0.0036281,0.0019366,0.00021155,0.462576,0.0274264,0.5656,0.0341134,0.235266,0.0125964,0.00198787,0.000216763,0.802854,0.0469265,0.526964,0.031599,0.134073,0.00690669,0.000880244,0.00021155,0.661918,0.0387173,0.79711,0.0478045,0.134073,0.00690669,0.000880244,9.2665E-05,0.932064,0.0548039,75,10
27,ka-,6,0.49368,0.764937,0.00919091,0.0821624,0.00394843,7.97255,0.856678,6494.4,2530.02,0.21785,0.0131898,0.0412231,0.00210841,0.000931726,9.24046E-05,0.260005,0.0153906,0.317732,0.019185,0.137326,0.00732405,0.000956471,9.46925E-05,0.456015,0.0266038,0.296766,0.0178209,0.0782097,0.00401388,0.000424196,9.24046E-05,0.3754,0.0219272,0.4508,0.027074,0.0782097,0.00401388,0.000424196,4.0578E-05,0.529434,0.0311285,47,9
27,ka-,7,0.49368,0.75997,0.00890314,0.0822949,0.00371504,8.99428,1.03807,3315,1217.42,0.109023,0.00660959,0.021612,0.00108754,0.000396715,4.15372E-05,0.131032,0.00773867,0.160158,0.00968421,0.0720438,0.00377525,0.000407276,4.25697E-05,0.232609,0.013502,0.149935,0.00901729,0.0410053,0.00207029,0.000180839,4.15372E-05,0.191121,0.0111291,0.229085,0.0137805,0.0410053,0.00207029,0.000180839,1.82782E-05,0.270271,0.0158691,27,8
27,ka-,8,0.49368,0.745152,0.00971326,0.0803785,0.00355987,8.8087,1.04119,1855.41,678.421,0.0493798,0.00303432,0.0102578,0.000500153,0.000129008,1.46667E-05,0.0597666,0.00354914,0.0728242,0.00445465,0.034243,0.00173926,0.000132482,1.50395E-05,0.1072,0.00620894,0.068397,0.00415643,0.0194648,0.000952244,5.91619E-05,1.46667E-05,0.087921,0.00512334,0.10472,0.00635735,0.0194648,0.000952244,5.91619E-05,6.52898E-06,0.124244,0.00731612,14,6
27,ka+,0,0.49368,0.742979,0.0143672,0.0929167,0.00475606,5.06731,0.556375,32752.7,12246.9,3.30441,0.200346,0.444449,0.0215455,0.0240779,0.00220924,3.77293,0.224101,4.63996,0.280179,1.46608,0.0737353,0.0247092,0.00226308,6.13075,0.356177,4.2968,0.257597,0.842544,0.0409678,0.0108886,0.00220924,5.15023,0.300774,6.3063,0.377757,0.842544,0.0409678,0.0108886,0.000962003,7.15973,0.419687,343,2
27,ka+,1,0.49368,0.751973,0.0140071,0.0902923,0.00631966,5.21315,0.687555,33838.2,17481,2.73029,0.165536,0.382791,0.0201365,0.0195119,0.00202348,3.1326,0.187696,3.84677,0.232293,1.26468,0.0695589,0.0200241,0.0020723,5.13147,0.303924,3.56374,0.213674,0.725751,0.0383179,0.00882874,0.00202348,4.29832,0.254015,5.24806,0.314423,0.725751,0.0383179,0.00882874,0.000876684,5.98263,0.353617,299,6
27,ka+,2,0.49368,0.754156,0.0127664,0.0909488,0.00595861,5.54583,0.739771,24344.9,11731,2.05131,0.124305,0.291197,0.0148901,0.014936,0.00154425,2.35744,0.14074,2.89456,0.174709,0.962167,0.0513717,0.015327,0.00158137,3.87205,0.227662,2.68316,0.16081,0.5521,0.0283316,0.00674929,0.00154425,3.24201,0.190686,3.95648,0.236952,0.5521,0.0283316,0.00674929,0.000667687,4.51533,0.265952,234,9
27,ka+,3,0.49368,0.769651,0.0115046,0.0874469,0.00547439,5.84128,0.683417,22076.5,10516.2,1.36188,0.0825793,0.204798,0.010853,0.0101483,0.00103274,1.57682,0.094465,1.93147,0.116656,0.678283,0.0375715,0.0104138,0.0010576,2.62016,0.155285,1.78952,0.107321,0.388365,0.0206558,0.00458431,0.00103274,2.18247,0.12901,2.65343,0.159032,0.388365,0.0206558,0.00458431,0.000446867,3.04638,0.180135,166,11
27,ka+,4,0.49368,0.770116,0.0104427,0.0876042,0.00501975,6.45542,0.762014,14167.3,6193.27,0.863358,0.0523071,0.135042,0.00696126,0.00608712,0.000616575,1.00449,0.0598849,1.23059,0.0742812,0.447543,0.0240765,0.00624631,0.000631412,1.68438,0.0989891,1.14236,0.0684919,0.256097,0.0132479,0.00274899,0.000616575,1.40121,0.0823564,1.70097,0.101938,0.256097,0.0132479,0.00274899,0.000266743,1.95982,0.115452,114,11
27,ka+,5,0.49368,0.780407,0.00922547,0.0827786,0.00428217,7.12751,0.720432,14193.5,5891.94,0.531417,0.0321752,0.093073,0.00487528,0.00325287,0.00031588,0.627742,0.0373664,0.766156,0.046236,0.309656,0.0169348,0.0033384,0.000323573,1.07915,0.0634944,0.712414,0.0427234,0.176562,0.00928131,0.00147315,0.00031588,0.890449,0.0523206,1.07228,0.0642952,0.176562,0.00928131,0.00147315,0.000137517,1.25032,0.073714,75,10
27,ka+,6,0.49368,0.776043,0.00906231,0.0817539,0.00403211,7.49079,0.753629,8911.8,3570.04,0.294396,0.0178298,0.0540017,0.00279659,0.00154181,0.000149877,0.34994,0.0207763,0.42689,0.025774,0.179866,0.00972029,0.00158255,0.00015356,0.608338,0.0356478,0.397741,0.0238697,0.102452,0.00532426,0.000700065,0.000149877,0.500894,0.0293438,0.601495,0.036096,0.102452,0.00532426,0.000700065,6.5554E-05,0.704647,0.0414858,47,9
27,ka+,7,0.49368,0.774229,0.00838225,0.0815844,0.00358905,8.8243,0.919099,4812.61,1734.5,0.149455,0.00906086,0.0293488,0.0014685,0.000669342,6.65154E-05,0.179473,0.0105959,0.218768,0.0132246,0.0978708,0.00509997,0.000687054,6.81553E-05,0.317326,0.0183927,0.204447,0.0122889,0.0556862,0.00279561,0.000304158,6.65154E-05,0.260437,0.0151511,0.31157,0.0187291,0.0556862,0.00279561,0.000304158,2.91426E-05,0.36756,0.0215538,27,8
27,ka+,8,0.49368,0.780075,0.00844017,0.0766945,0.00353165,8.7108,0.826633,3602.59,1428.58,0.0656096,0.00401957,0.0139935,0.000754459,0.00025161,2.68837E-05,0.0798547,0.00480091,0.0968258,0.00590697,0.0468457,0.00263819,0.000258324,2.75578E-05,0.14393,0.00857272,0.0904218,0.00548027,0.0265594,0.00143706,0.000114836,2.68837E-05,0.117096,0.00694422,0.138945,0.00841519,0.0265594,0.00143706,0.000114836,1.1883E-05,0.165619,0.00986414,14,6
27,pba,0,0.93827,0.687601,0.0540438,0.086004,0.022186,2.51548,0.30671,613117,1998690,1.14963,0.0950851,0.213348,0.0239168,0.0244195,0.00437677,1.3874,0.123379,1.85506,0.152331,0.833461,0.10278,0.0266829,0.00474265,2.71521,0.259854,0.517547,0.0425121,0.110983,0.012477,0.00743411,0.00437677,0.635964,0.0593658,0.85149,0.0695782,0.110983,0.012477,0.00743411,0.00128534,0.969907,0.0833405,343,2
27,pba,1,0.93827,0.681164,0.0831045,0.0866332,0.0349844,2.64638,0.344749,481491,2442870,0.963912,0.079601,0.187183,0.0301319,0.0188819,0.0048383,1.16998,0.114571,1.5642,0.128303,0.732117,0.130789,0.0206352,0.00523916,2.31695,0.264332,0.435115,0.0356969,0.0973757,0.0157242,0.00575201,0.0048383,0.538243,0.0562595,0.71974,0.0587635,0.0973757,0.0157242,0.00575201,0.00141663,0.822868,0.0759044,299,6
27,pba,2,0.93827,0.67111,0.0233763,0.0900587,0.00807625,2.9321,0.36892,243856,269665,0.759939,0.0626045,0.155681,0,0.014156,0,0.929776,0.0626045,1.24218,0.101697,0.609381,0,0.0154679,0,1.86703,0.101697,0.344187,0.0281787,0.0809895,0,0.00430927,0,0.429486,0.0281787,0.573305,0.0467346,0.0809895,0,0.00430927,0,0.658604,0.0467346,234,9
27,pba,3,0.93827,0.665056,0.0690459,0.0934386,0.0362313,3.62607,1.10071,119853,548572,0.545089,0.044801,0.123408,0.0197297,0.00941461,0.00292364,0.677912,0.0674544,0.902185,0.0737508,0.484298,0.085238,0.0102843,0.00316324,1.39677,0.162152,0.248229,0.0202866,0.0642055,0.0102945,0.00286254,0.00292364,0.315297,0.0335047,0.41847,0.0340785,0.0642055,0.0102945,0.00286254,0.00085255,0.485538,0.0452256,166,11
27,pba,4,0.93827,0.665327,0.0366478,0.089351,0.0186359,4.22047,0.85606,149897,384978,0.371731,0.0304698,0.0961423,0.0105947,0.00508113,0.00100994,0.472955,0.0420744,0.624548,0.0509722,0.379399,0.0456034,0.0055542,0.0010949,1.0095,0.0976705,0.1704,0.0138983,0.0500281,0.00552736,0.00154931,0.00100994,0.221977,0.0204356,0.291395,0.0237064,0.0500281,0.00552736,0.00154931,0.00029727,0.342972,0.0295311,114,11
27,pba,5,0.93827,0.661428,0.0266059,0.0894988,0.0155016,5.24496,1.22265,103522,221296,0.244467,0.0199984,0.0708009,0.00729691,0.00279065,0.00055095,0.318058,0.0278462,0.416922,0.0339942,0.280371,0.0313545,0.00305092,0.000597526,0.700343,0.0659462,0.112793,0.00918763,0.0368454,0.00380665,0.000851431,0.00055095,0.150489,0.0135452,0.19563,0.0159092,0.0368454,0.00380665,0.000851431,0.000162449,0.233327,0.0198783,75,10
27,pba,6,0.93827,0.651506,0.0247027,0.0815912,0.0113432,5.63651,0.949128,208583,389548,0.139188,0.0113692,0.0475265,0.0047972,0.00097917,0.00015409,0.187694,0.0163205,0.241836,0.019711,0.189738,0.0207644,0.00107224,0.000167657,0.432646,0.040643,0.0647381,0.00526931,0.0247391,0.00250311,0.000300766,0.00015409,0.0897779,0.00792651,0.114255,0.00929357,0.0247391,0.00250311,0.000300766,4.61025E-05,0.139295,0.0118428,47,9
27,pba,7,0.93827,0.649371,0.0186036,0.0786768,0.00893068,7.40687,1.27573,208702,330852,0.0769542,0.00629269,0.0311151,0.00307677,0.000383793,5.88341E-05,0.108453,0.00942829,0.136617,0.0111589,0.125094,0.0133495,0.000420512,6.40917E-05,0.262132,0.0245725,0.0360963,0.00294315,0.0161998,0.00160552,0.000118162,5.88341E-05,0.0524142,0.0046075,0.065015,0.00530234,0.0161998,0.00160552,0.000118162,1.76954E-05,0.0813329,0.00692555,27,8
27,pba,8,0.93827,0.648245,0.0189711,0.0770017,0.00894778,10.1067,2.91072,138107,228723,0.0341684,0.00281296,0.0160898,0.00165561,0.000299136,0.000109343,0.0505574,0.00457792,0.0619239,0.00509334,0.0650514,0.00721233,0.000333761,0.000121643,0.127309,0.0124273,0.0161722,0.00132833,0.00837841,0.000864026,9.74598E-05,0.000109343,0.0246481,0.0023017,0.02968,0.00243833,0.00837841,0.000864026,9.74598E-05,3.5288E-05,0.0381559,0.00333764,14,6
27,pro,0,0.93827,0.705832,0.0420722,0.0791196,0.0188007,2.95322,0.329235,9847090,31957500,0.881106,0.075696,0.0294662,0.0034979,0.0470457,0.00836475,0.957618,0.0875586,1.28046,0.108857,0.0949092,0.0118508,0.0513662,0.00905569,1.42673,0.129763,2.62983,0.21924,0.650369,0.0875784,0.0335722,0.00836475,3.31377,0.315183,4.37476,0.365271,0.650369,0.0875784,0.0335722,0.00552258,5.05871,0.458372,343,2
27,pro,1,0.93827,0.703605,0.0436401,0.0796258,0.0199408,3.12035,0.354769,7654590,26058300,0.721479,0.0619022,0.0253323,0.00317847,0.0374592,0.00713434,0.784271,0.0722151,1.05259,0.0893917,0.0816437,0.0107812,0.0408997,0.00772249,1.17513,0.107895,2.18228,0.181906,0.559988,0.0798018,0.0267335,0.00713434,2.769,0.268842,3.64688,0.304586,0.559988,0.0798018,0.0267335,0.00470338,4.23361,0.389092,299,6
27,pro,2,0.93827,0.711358,0.0112579,0.0761926,0.000334607,3.39405,0.360319,11076900,965211,0.539164,0.0461959,0.0207663,0.00122679,0.0263344,0.00266607,0.586265,0.0500888,0.790608,0.0670634,0.0670942,0.00405612,0.0287631,0.00289928,0.886465,0.0740188,1.65899,0.138236,0.461981,0.0289199,0.0188519,0.00266607,2.13982,0.169822,2.78825,0.232865,0.461981,0.0289199,0.0188519,0.00183526,3.26908,0.263621,234,9
27,pro,3,0.93827,0.69571,0.0315921,0.0831414,0.0157876,3.86204,0.520387,2339720,5833000,0.349473,0.0298639,0.0142536,0.00148529,0.0172525,0.0031655,0.380979,0.0345146,0.516589,0.043727,0.0459999,0.00502131,0.0188315,0.00342642,0.581421,0.0521747,1.10437,0.0919864,0.316151,0.0369931,0.01228,0.0031655,1.4328,0.132145,1.87212,0.156402,0.316151,0.0369931,0.01228,0.00208645,2.20055,0.195481,166,11
27,pro,4,0.93827,0.69451,0.026593,0.0817462,0.0138126,4.47474,0.614292,1994960,4507390,0.217109,0.0184818,0.0101476,0.00105389,0.00948314,0.00168765,0.236739,0.0212233,0.324703,0.027404,0.0328184,0.00356616,0.0103546,0.00182805,0.367876,0.0327982,0.712748,0.0593489,0.226297,0.0263084,0.00677043,0.00168765,0.945815,0.087345,1.22307,0.102247,0.226297,0.0263084,0.00677043,0.0011199,1.45613,0.129676,114,11
27,pro,5,0.93827,0.693107,0.0205343,0.079973,0.0105545,5.25657,0.696364,1727620,3121030,0.126254,0.0107102,0.00684695,0.000647452,0.00475508,0.000753758,0.137856,0.0121114,0.191378,0.0161112,0.0221958,0.00218963,0.00519424,0.000817383,0.218768,0.0191182,0.432623,0.0360308,0.153605,0.0161428,0.00340755,0.000753758,0.589636,0.0529274,0.752375,0.0629732,0.153605,0.0161428,0.00340755,0.000505569,0.909388,0.0796215,75,10
27,pro,6,0.93827,0.688549,0.0186343,0.0774388,0.00949958,6.05326,0.792569,1590810,2759450,0.0669852,0.00565619,0.00423661,0.000413392,0.00203953,0.000310889,0.0732613,0.00638047,0.10307,0.00864904,0.0137688,0.00140106,0.00222945,0.000337538,0.119068,0.0103876,0.240422,0.0200262,0.0956608,0.0103616,0.00147057,0.000310889,0.337553,0.0306987,0.42388,0.0355203,0.0956608,0.0103616,0.00147057,0.000210903,0.521011,0.0460927,47,9
27,pro,7,0.93827,0.685132,0.0155579,0.0770052,0.00808141,7.46617,1.031,946603,1419070,0.032785,0.00276158,0.00241222,0.000224996,0.000851158,0.000128161,0.0360484,0.00311474,0.05129,0.00429835,0.00785446,0.000762291,0.000930642,0.000139219,0.0600751,0.00519986,0.123713,0.0103191,0.0547275,0.00563496,0.00061501,0.000128161,0.179055,0.0160822,0.221315,0.018587,0.0547275,0.00563496,0.00061501,8.73654E-05,0.276658,0.0243093,27,8
27,pro,8,0.93827,0.661179,0.0153107,0.0804872,0.00890143,9.49248,2.01991,228438,348141,0.012989,0.00109215,0.00107697,0.000108886,0.000248593,0.000108642,0.0143145,0.00130967,0.0207651,0.00173981,0.00350532,0.000367839,0.000271888,0.000118402,0.0245423,0.00222605,0.0521553,0.0043635,0.0244075,0.00270722,0.000180086,0.000108642,0.0767429,0.00717936,0.09476,0.00798942,0.0244075,0.00270722,0.000180086,7.62835E-05,0.119348,0.0107729,14,6
39,pi-,0,0.13957,0.800412,0.0139717,0.0903104,0.00557309,5.75787,0.956881,21390.5,5730.98,14.0796,0.92631,5.26299,0.412678,0.0550371,0.00567933,19.3977,1.34467,14.842,0.976367,7.48082,0.615932,0.0551527,0.00569036,22.378,1.59799,29.6206,1.94104,24.2836,1.97804,0.0253563,0.00567933,53.9296,3.92476,31.5984,2.07126,24.2836,1.97804,0.0253563,0.00250897,55.9074,4.05181,342,2
39,pi-,1,0.13957,0.802042,0.0136205,0.0905913,0.00549982,5.83602,0.965005,17380.3,4582.31,11.6029,0.763502,4.31869,0.335598,0.0468873,0.00484373,15.9685,1.10394,12.2302,0.804688,6.13734,0.500592,0.0469856,0.00485311,18.4145,1.31013,24.3878,1.5982,19.9234,1.60788,0.0215822,0.00484373,44.3329,3.21093,26.0146,1.7053,19.9234,1.60788,0.0215822,0.00213684,45.9596,3.31532,294,6
39,pi-,2,0.13957,0.806878,0.0130472,0.0898876,0.00534821,6.05646,0.972146,14046.2,3664.09,8.97311,0.590485,3.41254,0.266352,0.0366603,0.00378624,12.4223,0.860623,9.46164,0.622565,4.8534,0.397566,0.0367371,0.00379356,14.3518,1.02392,18.9271,1.24048,15.7529,1.27675,0.0168627,0.00378624,34.6968,2.52101,20.1969,1.32409,15.7529,1.27675,0.0168627,0.00166892,35.9667,2.60251,230,9
39,pi-,3,0.13957,0.809516,0.0122306,0.0900611,0.00511871,6.40781,1.01549,9554.44,2398.7,6.08714,0.400581,2.34104,0.180196,0.0252179,0.00262244,8.4534,0.583399,6.42043,0.422469,3.32983,0.268749,0.0252706,0.00262749,9.77552,0.693845,12.8786,0.844123,10.8077,0.863246,0.0115865,0.00262244,23.6979,1.70999,13.7463,0.901261,10.8077,0.863246,0.0115865,0.0011539,24.5656,1.76566,162,10
39,pi-,4,0.13957,0.80925,0.0111971,0.0904719,0.00480991,6.71264,1.02805,6177.95,1454.65,3.97514,0.261552,1.53868,0.112518,0.0162548,0.00165463,5.53008,0.375724,4.19378,0.275911,2.18825,0.167668,0.0162888,0.00165781,6.39832,0.445237,8.43295,0.552724,7.10276,0.538681,0.00746521,0.00165463,15.5432,1.09306,9.0027,0.590244,7.10276,0.538681,0.00746521,0.000727643,16.1129,1.12965,111,11
39,pi-,5,0.13957,0.807904,0.0103696,0.0906408,0.0044836,7.09217,1.11614,3933.37,863.411,2.51283,0.165279,0.988201,0.0684243,0.00976656,0.0010133,3.5108,0.234717,2.65219,0.174432,1.40555,0.101861,0.00978697,0.00101525,4.06752,0.277308,5.35678,0.351087,4.56215,0.327333,0.00448664,0.0010133,9.92342,0.679433,5.72057,0.375045,4.56215,0.327333,0.00448664,0.000445565,10.2872,0.702824,74,10
39,pi-,6,0.13957,0.808715,0.0105475,0.090496,0.00440366,7.76512,1.21824,2476.1,546.575,1.53409,0.100871,0.621696,0.0453757,0.00561352,0.000595237,2.1614,0.146842,1.62045,0.106544,0.884726,0.0675069,0.00562524,0.000596383,2.5108,0.174647,3.29746,0.216134,2.87139,0.216975,0.00257864,0.000595237,6.17143,0.433704,3.52378,0.231042,2.87139,0.216975,0.00257864,0.000261727,6.39775,0.448279,46,9
39,pi-,7,0.13957,0.806458,0.0104059,0.0900601,0.00425302,8.0258,1.2522,1394.35,300.987,0.832831,0.0547445,0.345617,0.0249675,0.00279949,0.000296112,1.18125,0.0800081,0.880112,0.0578506,0.492126,0.0371534,0.00280535,0.000296684,1.37504,0.0953007,1.79946,0.117946,1.59702,0.119407,0.00128773,0.000296112,3.39776,0.237649,1.92356,0.126121,1.59702,0.119407,0.00128773,0.000130489,3.52186,0.245659,26,7
39,pi-,8,0.13957,0.802385,0.0104425,0.0896111,0.00414175,8.14211,1.26083,786.817,167.187,0.454037,0.0298427,0.192307,0.0137752,0.00137732,0.000143868,0.647722,0.0437618,0.480019,0.0315498,0.273973,0.0205052,0.00138022,0.000144148,0.755372,0.0521992,0.985685,0.0646147,0.888982,0.0658952,0.0006348,0.000143868,1.8753,0.130654,1.05399,0.069115,0.888982,0.0658952,0.0006348,6.36027E-05,1.94361,0.135074,14,5
39,pi+,0,0.13957,0.800694,0.0134945,0.0922001,0.00561186,5.82564,1.00658,19058.4,4987.61,13.9047,0.915235,4.99402,0.384421,0.0603937,0.00639838,18.9591,1.30605,14.6487,0.964076,7.08696,0.572274,0.0605199,0.0064107,21.7962,1.54276,29.0599,1.90435,23.0132,1.83911,0.0277542,0.00639838,52.1008,3.74985,30.9838,2.031,23.0132,1.83911,0.0277542,0.0028138,54.0247,3.87292,342,2
39,pi+,1,0.13957,0.801649,0.0133216,0.0922738,0.00557686,5.87857,1.01342,15639.2,4067.45,11.4412,0.753126,4.10925,0.315607,0.0503346,0.00534505,15.6007,1.07408,12.0533,0.793315,5.83122,0.469745,0.0504397,0.00535533,17.935,1.26842,23.9108,1.56695,18.9356,1.50969,0.023122,0.00534505,42.8695,3.08198,25.4939,1.67117,18.9356,1.50969,0.023122,0.00234905,44.4527,3.18321,294,6
39,pi+,2,0.13957,0.806472,0.0129618,0.0910971,0.00543857,6.03541,0.999396,12897.9,3349.23,8.82946,0.581208,3.26269,0.252958,0.0384998,0.00405108,12.1307,0.838217,9.30609,0.612504,4.6351,0.376994,0.0385803,0.00405888,13.9798,0.993557,18.5357,1.21485,15.048,1.21118,0.0176834,0.00405108,33.6014,2.43008,19.7719,1.29624,15.048,1.21118,0.0176834,0.00178089,34.8375,2.5092,230,9
39,pi+,3,0.13957,0.809846,0.0123203,0.0907407,0.00524283,6.3282,1.02485,8994.16,2281.22,5.98126,0.393717,2.25292,0.174036,0.0261087,0.0027527,8.26029,0.570506,6.30654,0.415079,3.20227,0.259384,0.0261632,0.00275799,9.53498,0.677221,12.6059,0.826268,10.3952,0.833322,0.0119836,0.0027527,23.013,1.66234,13.4514,0.881945,10.3952,0.833322,0.0119836,0.00120897,23.8586,1.71648,162,10
